window_id,start_time,end_time,count,expected,z,q_value,pro_rate,delta_pro_rate,dup_fraction,near_dup_fraction,name_weirdness_mean,support_n,evidence_tier,primary_explanation,secondary_explanation,score,is_low_power,caveat_flags,evidence_kinds,source_detectors,score_primary_driver,score_detector_breakdown,score_signal_breakdown,count_raw,count_exact_row_dedup,count_delta,count_relative_delta,pro_rate_raw,pro_rate_exact_row_dedup,pro_rate_delta,dup_fraction_raw,dup_fraction_exact_row_dedup,dup_fraction_delta
w_20260206T084300_20260206T084300,2026-02-06T08:43:00-08:00,2026-02-06T08:43:00-08:00,39.0,19.94164193867458,,0.0,0.46153846153846156,,0.0,1.0,,70876,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T084300_20260206T084300:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),39.0,39.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,0.0
w_20260206T084200_20260206T084200,2026-02-06T08:42:00-08:00,2026-02-06T08:42:00-08:00,36.0,19.94164193867458,,0.0,0.3611111111111111,,0.0,1.0,,70837,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T084200_20260206T084200:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),36.0,36.0,0.0,0.0,0.3611111111111111,0.3611111111111111,0.0,0.0,0.0,0.0
w_20260206T084100_20260206T084100,2026-02-06T08:41:00-08:00,2026-02-06T08:41:00-08:00,29.0,19.94164193867458,,0.0,0.3793103448275862,,0.0,1.0,,70801,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T084100_20260206T084100:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),29.0,29.0,0.0,0.0,0.3793103448275862,0.3793103448275862,0.0,0.0,0.0,0.0
w_20260206T084000_20260206T084000,2026-02-06T08:40:00-08:00,2026-02-06T08:40:00-08:00,38.0,19.94164193867458,,0.0,0.3157894736842105,,0.0,1.0,,70772,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T084000_20260206T084000:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),38.0,38.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0
w_20260206T083900_20260206T083900,2026-02-06T08:39:00-08:00,2026-02-06T08:39:00-08:00,39.0,19.94164193867458,,0.0,0.3076923076923077,,0.0,1.0,,70734,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083900_20260206T083900:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),39.0,39.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0
w_20260206T083800_20260206T083800,2026-02-06T08:38:00-08:00,2026-02-06T08:38:00-08:00,38.0,19.94164193867458,,0.0,0.34210526315789475,,0.0,1.0,,70695,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083800_20260206T083800:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),38.0,38.0,0.0,0.0,0.34210526315789475,0.34210526315789475,0.0,0.0,0.0,0.0
w_20260206T083700_20260206T083700,2026-02-06T08:37:00-08:00,2026-02-06T08:37:00-08:00,31.0,19.94164193867458,,0.0,0.3548387096774194,,0.0,1.0,,70657,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083700_20260206T083700:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),31.0,31.0,0.0,0.0,0.3548387096774194,0.3548387096774194,0.0,0.0,0.0,0.0
w_20260206T083600_20260206T083600,2026-02-06T08:36:00-08:00,2026-02-06T08:36:00-08:00,47.0,19.94164193867458,,0.0,0.2765957446808511,,0.0,1.0,,70626,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083600_20260206T083600:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),47.0,47.0,0.0,0.0,0.2765957446808511,0.2765957446808511,0.0,0.0,0.0,0.0
w_20260206T083500_20260206T083500,2026-02-06T08:35:00-08:00,2026-02-06T08:35:00-08:00,39.0,19.94164193867458,,0.0,0.3076923076923077,,0.0,1.0,,70579,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083500_20260206T083500:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),39.0,39.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0
w_20260206T083400_20260206T083400,2026-02-06T08:34:00-08:00,2026-02-06T08:34:00-08:00,36.0,19.94164193867458,,0.0,0.3333333333333333,,0.0,1.0,,70540,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083400_20260206T083400:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),36.0,36.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
w_20260206T083300_20260206T083300,2026-02-06T08:33:00-08:00,2026-02-06T08:33:00-08:00,38.0,19.94164193867458,,0.0,0.42105263157894735,,0.0,1.0,,70504,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083300_20260206T083300:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),38.0,38.0,0.0,0.0,0.42105263157894735,0.42105263157894735,0.0,0.0,0.0,0.0
w_20260206T083200_20260206T083200,2026-02-06T08:32:00-08:00,2026-02-06T08:32:00-08:00,36.0,19.94164193867458,,0.0,0.3333333333333333,,0.0,1.0,,70466,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083200_20260206T083200:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),36.0,36.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
w_20260206T083100_20260206T083100,2026-02-06T08:31:00-08:00,2026-02-06T08:31:00-08:00,40.0,19.94164193867458,,0.0,0.35,,0.0,1.0,,70430,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083100_20260206T083100:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),40.0,40.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0
w_20260206T083000_20260206T083000,2026-02-06T08:30:00-08:00,2026-02-06T08:30:00-08:00,34.0,19.94164193867458,,0.0,0.35294117647058826,,0.0,1.0,,70390,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T083000_20260206T083000:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),34.0,34.0,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.0
w_20260206T082800_20260206T082800,2026-02-06T08:28:00-08:00,2026-02-06T08:28:00-08:00,29.0,19.94164193867458,,0.0,0.27586206896551724,,0.0,1.0,,70323,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T082800_20260206T082800:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),29.0,29.0,0.0,0.0,0.27586206896551724,0.27586206896551724,0.0,0.0,0.0,0.0
w_20260206T082700_20260206T082700,2026-02-06T08:27:00-08:00,2026-02-06T08:27:00-08:00,44.0,19.94164193867458,,0.0,0.3181818181818182,,0.0,1.0,,70294,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T082700_20260206T082700:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),44.0,44.0,0.0,0.0,0.3181818181818182,0.3181818181818182,0.0,0.0,0.0,0.0
w_20260206T082500_20260206T082500,2026-02-06T08:25:00-08:00,2026-02-06T08:25:00-08:00,35.0,19.94164193867458,,0.0,0.4,,0.0,1.0,,70204,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T082500_20260206T082500:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),35.0,35.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
w_20260206T082400_20260206T082400,2026-02-06T08:24:00-08:00,2026-02-06T08:24:00-08:00,35.0,19.94164193867458,,0.0,0.34285714285714286,,0.0,1.0,,70169,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T082400_20260206T082400:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),35.0,35.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.0,0.0,0.0,0.0
w_20260206T082300_20260206T082300,2026-02-06T08:23:00-08:00,2026-02-06T08:23:00-08:00,51.0,19.94164193867458,,0.0,0.3333333333333333,,0.0,1.0,,70134,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T082300_20260206T082300:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),51.0,51.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
w_20260206T082100_20260206T082100,2026-02-06T08:21:00-08:00,2026-02-06T08:21:00-08:00,46.0,19.94164193867458,,0.0,0.2608695652173913,,0.0,1.0,,70042,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T082100_20260206T082100:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),46.0,46.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.0,0.0,0.0,0.0
w_20260206T082000_20260206T082000,2026-02-06T08:20:00-08:00,2026-02-06T08:20:00-08:00,35.0,19.94164193867458,,0.0,0.42857142857142855,,0.0,1.0,,69996,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T082000_20260206T082000:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),35.0,35.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0
w_20260206T081900_20260206T081900,2026-02-06T08:19:00-08:00,2026-02-06T08:19:00-08:00,40.0,19.94164193867458,,0.0,0.4,,0.0,1.0,,69961,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T081900_20260206T081900:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),40.0,40.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
w_20260206T081800_20260206T081800,2026-02-06T08:18:00-08:00,2026-02-06T08:18:00-08:00,35.0,19.94164193867458,,0.0,0.3142857142857143,,0.0,1.0,,69921,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T081800_20260206T081800:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),35.0,35.0,0.0,0.0,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,0.0
w_20260206T081700_20260206T081700,2026-02-06T08:17:00-08:00,2026-02-06T08:17:00-08:00,36.0,19.94164193867458,,0.0,0.3055555555555556,,0.0,1.0,,69886,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T081700_20260206T081700:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),36.0,,,,0.3055555555555556,,,0.0,,
w_20260206T081500_20260206T081500,2026-02-06T08:15:00-08:00,2026-02-06T08:15:00-08:00,31.0,19.94164193867458,,0.0,0.25806451612903225,,0.0,1.0,,69827,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T081500_20260206T081500:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),31.0,,,,0.25806451612903225,,,0.0,,
w_20260206T081400_20260206T081400,2026-02-06T08:14:00-08:00,2026-02-06T08:14:00-08:00,37.0,19.94164193867458,,0.0,0.4594594594594595,,0.0,1.0,,69796,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T081400_20260206T081400:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),37.0,,,,0.4594594594594595,,,0.0,,
w_20260206T081300_20260206T081300,2026-02-06T08:13:00-08:00,2026-02-06T08:13:00-08:00,25.0,19.94164193867458,,0.0,0.32,,0.0,1.0,,69759,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T081300_20260206T081300:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),25.0,,,,0.32,,,0.0,,
w_20260206T081200_20260206T081200,2026-02-06T08:12:00-08:00,2026-02-06T08:12:00-08:00,32.0,19.94164193867458,,0.0,0.4375,,0.0,1.0,,69734,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T081200_20260206T081200:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),32.0,,,,0.4375,,,0.0,,
w_20260206T081000_20260206T081000,2026-02-06T08:10:00-08:00,2026-02-06T08:10:00-08:00,34.0,19.94164193867458,,0.0,0.4411764705882353,,0.0,1.0,,69665,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T081000_20260206T081000:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),34.0,,,,0.4411764705882353,,,0.0,,
w_20260206T080900_20260206T080900,2026-02-06T08:09:00-08:00,2026-02-06T08:09:00-08:00,44.0,19.94164193867458,,0.0,0.38636363636363635,,0.0,1.0,,69631,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T080900_20260206T080900:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),44.0,,,,0.38636363636363635,,,0.0,,
w_20260206T080700_20260206T080700,2026-02-06T08:07:00-08:00,2026-02-06T08:07:00-08:00,31.0,19.94164193867458,,0.0,0.3870967741935484,,0.0,1.0,,69549,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T080700_20260206T080700:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),31.0,,,,0.3870967741935484,,,0.0,,
w_20260206T080600_20260206T080600,2026-02-06T08:06:00-08:00,2026-02-06T08:06:00-08:00,35.0,19.94164193867458,,0.0,0.34285714285714286,,0.0,1.0,,69518,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T080600_20260206T080600:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),35.0,,,,0.34285714285714286,,,0.0,,
w_20260206T080500_20260206T080500,2026-02-06T08:05:00-08:00,2026-02-06T08:05:00-08:00,37.0,19.94164193867458,,0.0,0.32432432432432434,,0.0,1.0,,69483,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T080500_20260206T080500:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),37.0,,,,0.32432432432432434,,,0.0,,
w_20260206T080300_20260206T080300,2026-02-06T08:03:00-08:00,2026-02-06T08:03:00-08:00,25.0,19.94164193867458,,0.0,0.24,,0.0,1.0,,69412,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T080300_20260206T080300:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),25.0,,,,0.24,,,0.0,,
w_20260206T080200_20260206T080200,2026-02-06T08:02:00-08:00,2026-02-06T08:02:00-08:00,26.0,19.94164193867458,,0.0,0.3076923076923077,,0.0,1.0,,69387,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T080200_20260206T080200:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),26.0,,,,0.3076923076923077,,,0.0,,
w_20260206T080100_20260206T080100,2026-02-06T08:01:00-08:00,2026-02-06T08:01:00-08:00,31.0,19.94164193867458,,0.0,0.3870967741935484,,0.0,1.0,,69361,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T080100_20260206T080100:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),31.0,,,,0.3870967741935484,,,0.0,,
w_20260206T075600_20260206T075600,2026-02-06T07:56:00-08:00,2026-02-06T07:56:00-08:00,27.0,19.94164193867458,,0.0,0.1111111111111111,,0.0,1.0,,69245,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T075600_20260206T075600:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),27.0,,,,0.1111111111111111,,,0.0,,
w_20260206T075500_20260206T075500,2026-02-06T07:55:00-08:00,2026-02-06T07:55:00-08:00,26.0,19.94164193867458,,0.0,0.23076923076923078,,0.0,1.0,,69218,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T075500_20260206T075500:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),26.0,,,,0.23076923076923078,,,0.0,,
w_20260206T075200_20260206T075200,2026-02-06T07:52:00-08:00,2026-02-06T07:52:00-08:00,29.0,19.94164193867458,,0.0,0.1724137931034483,,0.0,1.0,,69153,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T075200_20260206T075200:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),29.0,,,,0.1724137931034483,,,0.0,,
w_20260206T075100_20260206T075100,2026-02-06T07:51:00-08:00,2026-02-06T07:51:00-08:00,25.0,19.94164193867458,,0.0,0.32,,0.0,1.0,,69124,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T075100_20260206T075100:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),25.0,,,,0.32,,,0.0,,
w_20260206T074700_20260206T074700,2026-02-06T07:47:00-08:00,2026-02-06T07:47:00-08:00,29.0,19.94164193867458,,0.0,0.5172413793103449,,0.0,1.0,,69048,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T074700_20260206T074700:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),29.0,,,,0.5172413793103449,,,0.0,,
w_20260206T074600_20260206T074600,2026-02-06T07:46:00-08:00,2026-02-06T07:46:00-08:00,25.0,19.94164193867458,,0.0,0.36,,0.0,1.0,,69019,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T074600_20260206T074600:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),25.0,,,,0.36,,,0.0,,
w_20260206T074200_20260206T074200,2026-02-06T07:42:00-08:00,2026-02-06T07:42:00-08:00,28.0,19.94164193867458,,0.0,0.2857142857142857,,0.0,1.0,,68930,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T074200_20260206T074200:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),28.0,,,,0.2857142857142857,,,0.0,,
w_20260206T074100_20260206T074100,2026-02-06T07:41:00-08:00,2026-02-06T07:41:00-08:00,27.0,19.94164193867458,,0.0,0.07407407407407407,,0.0,1.0,,68902,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T074100_20260206T074100:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),27.0,,,,0.07407407407407407,,,0.0,,
w_20260206T074000_20260206T074000,2026-02-06T07:40:00-08:00,2026-02-06T07:40:00-08:00,28.0,19.94164193867458,,0.0,0.17857142857142858,,0.0,1.0,,68875,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T074000_20260206T074000:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),28.0,,,,0.17857142857142858,,,0.0,,
w_20260206T073800_20260206T073800,2026-02-06T07:38:00-08:00,2026-02-06T07:38:00-08:00,25.0,19.94164193867458,,0.0,0.24,,0.0,1.0,,68831,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T073800_20260206T073800:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),25.0,,,,0.24,,,0.0,,
w_20260206T073700_20260206T073700,2026-02-06T07:37:00-08:00,2026-02-06T07:37:00-08:00,28.0,19.94164193867458,,0.0,0.2857142857142857,,0.0,1.0,,68806,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T073700_20260206T073700:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),28.0,,,,0.2857142857142857,,,0.0,,
w_20260206T073400_20260206T073400,2026-02-06T07:34:00-08:00,2026-02-06T07:34:00-08:00,26.0,19.94164193867458,,0.0,0.2692307692307692,,0.0,1.0,,68735,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T073400_20260206T073400:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),26.0,,,,0.2692307692307692,,,0.0,,
w_20260206T073300_20260206T073300,2026-02-06T07:33:00-08:00,2026-02-06T07:33:00-08:00,26.0,19.94164193867458,,0.0,0.2692307692307692,,0.0,1.0,,68709,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T073300_20260206T073300:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),26.0,,,,0.2692307692307692,,,0.0,,
w_20260206T072900_20260206T072900,2026-02-06T07:29:00-08:00,2026-02-06T07:29:00-08:00,30.0,19.94164193867458,,0.0,0.36666666666666664,,0.0,1.0,,68615,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T072900_20260206T072900:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),30.0,,,,0.36666666666666664,,,0.0,,
w_20260206T072800_20260206T072800,2026-02-06T07:28:00-08:00,2026-02-06T07:28:00-08:00,25.0,19.94164193867458,,0.0,0.08,,0.0,1.0,,68585,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T072800_20260206T072800:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),25.0,,,,0.08,,,0.0,,
w_20260206T072600_20260206T072600,2026-02-06T07:26:00-08:00,2026-02-06T07:26:00-08:00,25.0,19.94164193867458,,0.0,0.52,,0.0,1.0,,68538,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T072600_20260206T072600:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),25.0,,,,0.52,,,0.0,,
w_20260206T072500_20260206T072500,2026-02-06T07:25:00-08:00,2026-02-06T07:25:00-08:00,28.0,19.94164193867458,,0.0,0.39285714285714285,,0.0,1.0,,68513,high,potential_manipulation,none,1.0,False,[],"[""heuristic"", ""stat_fdr""]","[""bursts"", ""duplicates_near""]",bursts,bursts (62.5%); duplicates_near (37.5%),burst:w_20260206T072500_20260206T072500:stat_fdr (62.5%); near_dup_fraction:heuristic (37.5%),28.0,,,,0.39285714285714285,,,0.0,,
