level,committee,chamber,hour_bin,weekday_bin,bucket_minutes,n_windows,n_rows_total,duplicate_row_rate_mean,duplicate_row_rate_median,median_n_rows,shrink_k
chamber_hour_weekday_bucket,,senate,15,1,1,287,418,0.005807200929152148,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,15,2,1,245,2008,0.003603164375257903,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,15,3,1,454,2510,0.004386725586875706,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,15,4,1,479,1091,0.007485729302013227,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,15,5,1,340,574,0.01015406162464986,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,15,6,1,619,1346,0.011533942632488674,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,16,0,1,620,1166,0.002073732718894009,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,16,1,1,362,550,0.0013812154696132596,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,16,2,1,307,1812,0.0009036515967851183,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,16,3,1,456,2416,0.011385630742982348,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,16,4,1,463,1107,0.006719198727838036,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,16,5,1,344,580,0.010520487264673311,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,16,6,1,705,1759,0.007176041576937433,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,17,0,1,600,1038,0.007777777777777778,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,17,1,1,368,1124,0.006686587868653087,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,17,2,1,319,1675,0.00951047595479685,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,17,3,1,427,2644,0.009859117526065192,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,17,4,1,401,952,0.011111111111111112,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,17,5,1,292,626,0.00684931506849315,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,17,6,1,751,2008,0.009060934626846744,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,18,0,1,563,901,0.012255772646536413,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,18,1,1,359,1181,0.009702878365831013,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,18,2,1,333,1625,0.00949294820438196,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,18,3,1,420,3179,0.00529860958432387,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,18,4,1,396,908,0.008297258297258296,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,18,5,1,322,634,0.008281573498964802,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,18,6,1,732,2111,0.0030149191718406476,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,19,0,1,620,954,0.0032258064516129032,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,19,1,1,375,1437,0.0054937396281049536,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,19,2,1,382,1963,0.007166323822847359,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,19,3,1,470,3276,0.003622357452680771,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,19,4,1,350,1045,0.01641466411125854,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,19,5,1,276,677,0.004914570131961436,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,19,6,1,785,2088,0.006139273245758161,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,20,0,1,629,1027,0.006624271330153683,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,20,1,1,353,1273,0.00494318894497812,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,20,2,1,413,4184,0.0014935377099913004,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,20,3,1,436,2808,0.004293465363592051,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,20,4,1,364,950,0.004945054945054945,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,20,5,1,276,679,0.005362893949850472,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,20,6,1,803,2230,0.005318097177030906,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,21,0,1,643,989,0.006220839813374806,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,21,1,1,332,1292,0.005321285140562249,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,21,2,1,460,3297,0.00333636898047417,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,21,3,1,408,2262,0.00356830950771113,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,21,4,1,340,795,0.007376283846872082,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,21,5,1,237,616,0.004598121053817256,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,21,6,1,708,1788,0.00776370522133234,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,22,0,1,507,726,0.0046022353714661405,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,22,1,1,278,781,0.004864939217457203,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,22,2,1,352,1865,0.008773652422845972,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,22,3,1,332,1534,0.0011301892060219488,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,22,4,1,269,544,0.0019915029208709507,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,22,5,1,198,458,0.027777777777777776,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,22,6,1,582,1246,0.007137192704203012,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,23,0,1,322,378,0.004658385093167702,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,23,1,1,210,408,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,23,2,1,281,1102,0.006838801767627391,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,23,3,1,240,903,0.01880891779788839,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,23,4,1,202,338,0.01155115511551155,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,23,5,1,154,253,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,23,6,1,336,678,0.0012566137566137566,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,0,0,5,105,245,0.021528611444577832,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,0,1,5,159,369,0.014150943396226415,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,0,2,5,79,96,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,0,3,5,83,287,0.004016064257028113,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,0,4,5,47,448,0.0034278959810874706,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,0,5,5,61,324,0.0031296572280178838,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,0,6,5,54,193,0.03453850676072898,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,1,0,5,76,166,0.034210526315789476,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,1,1,5,108,214,0.0030864197530864196,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,1,2,5,45,51,0.022222222222222223,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,1,3,5,57,172,0.00954469507101086,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,1,4,5,41,327,0.025745257452574527,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,1,5,5,39,188,0.015796703296703296,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,1,6,5,34,107,0.0058823529411764705,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,2,0,5,47,95,0.010047281323877067,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,2,1,5,90,165,0.0031746031746031746,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,2,2,5,24,25,0.041666666666666664,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,2,3,5,37,99,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,2,4,5,33,370,0.004155844155844155,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,2,5,5,27,104,0.021604938271604937,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,2,6,5,25,78,0.0,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,3,0,5,41,97,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,3,1,5,104,174,0.009615384615384616,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,3,2,5,27,31,0.037037037037037035,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,3,3,5,41,160,0.05547217010631644,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,3,4,5,32,335,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,3,5,5,28,120,0.044642857142857144,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,3,6,5,32,83,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,4,0,5,77,217,0.04177489177489178,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,4,1,5,115,282,0.0152832674571805,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,4,2,5,41,44,0.024390243902439025,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,4,3,5,75,349,0.010413943355119826,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,4,4,5,38,378,0.010977009260762121,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,4,5,5,39,180,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,4,6,5,39,123,0.04700854700854701,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,5,0,5,136,469,0.03587222932651321,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,5,1,5,235,844,0.02769981498612396,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,5,2,5,88,126,0.015909090909090907,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,5,3,5,111,594,0.024807786509914168,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,5,4,5,78,677,0.002265899949723479,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,5,5,5,83,376,0.030806302131603337,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,5,6,5,50,181,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,6,0,5,221,834,0.022992950589946836,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,6,1,5,393,1673,0.019189935011824127,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,6,2,5,198,302,0.020202020202020204,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,6,3,5,192,1191,0.033148902620621444,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,6,4,5,145,1149,0.031140100784149725,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,6,5,5,139,779,0.03340791914631155,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,6,6,5,91,350,0.007326007326007326,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,7,0,5,377,1833,0.02720992772542793,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,7,1,5,434,1446,0.026302252872264852,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,7,2,5,199,399,0.011029171833191933,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,7,3,5,144,1682,0.03486540963318244,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,7,4,5,131,1433,0.015235414419381567,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,7,5,5,204,1405,0.025815930044819045,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,7,6,5,163,762,0.010826835059963893,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,8,0,5,473,2702,0.02889418182274518,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,8,1,5,544,1608,0.020309151632681044,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,8,2,5,281,633,0.017081850533807827,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,8,3,5,212,2218,0.014608746267025359,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,8,4,5,169,1877,0.018345732960230544,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,8,5,5,243,1779,0.005561655753054529,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,8,6,5,236,1143,0.00521634546759387,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,9,0,5,578,3000,0.02028875801517242,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,9,1,5,509,1572,0.018076491096253026,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,9,2,5,254,564,0.012073490813648294,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,9,3,5,199,2696,0.013145714304571315,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,9,4,5,191,2161,0.026207250732437397,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,9,5,5,234,1779,0.010274163191688881,0.0,1.5,10.0
chamber_hour_weekday_bucket,,house,9,6,5,268,1206,0.008490612822132636,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,10,0,5,605,3110,0.0228985745432749,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,10,1,5,397,1183,0.020355679864495987,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,10,2,5,248,556,0.015488991295442907,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,10,3,5,202,2881,0.027735752225638514,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,10,4,5,178,2066,0.01431368808134058,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,10,5,5,257,1827,0.022902711173501913,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,10,6,5,260,1114,0.005840684298231468,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,11,0,5,605,3335,0.017238316827057874,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,11,1,5,422,1113,0.019679872523474418,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,11,2,5,268,723,0.01791044776119403,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,11,3,5,182,2791,0.019322822641674,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,11,4,5,167,1910,0.005431252320857801,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,11,5,5,239,3097,0.024968364055142106,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,11,6,5,245,1036,0.008495463757168014,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,12,0,5,578,3589,0.019912012006849077,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,12,1,5,415,1080,0.026708913576383456,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,12,2,5,251,633,0.001862679153515807,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,12,3,5,174,2511,0.007810312552618573,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,12,4,5,209,1902,0.015431440196346739,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,12,5,5,206,1990,0.02740292504456498,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,12,6,5,252,936,0.010665464901665159,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,13,0,5,502,3041,0.02156615544736999,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,13,1,5,284,724,0.019035581007411994,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,13,2,5,214,511,0.009817129910587856,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,13,3,5,187,2408,0.006594597804463637,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,13,4,5,220,2107,0.011956314844849167,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,13,5,5,227,1581,0.021791593264287902,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,13,6,5,279,1133,0.021485274979898637,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,14,0,5,462,2797,0.026695288177797285,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,14,1,5,291,881,0.007828483086215046,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,14,2,5,214,453,0.00794392523364486,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,14,3,5,202,2258,0.0050239788791418185,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,14,4,5,253,1891,0.0054188743069712424,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,14,5,5,242,1451,0.012634864771054322,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,14,6,5,277,1196,0.013116504004967808,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,15,0,5,444,2557,0.01483113300194307,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,15,1,5,236,501,0.00573042776432607,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,15,2,5,214,510,0.025867823765020025,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,15,3,5,198,2301,0.009376310748103635,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,15,4,5,226,1667,0.016078130023190293,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,15,5,5,232,1379,0.011124473896746296,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,15,6,5,290,1258,0.025266429700298302,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,16,0,5,460,2465,0.030044968733076206,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,16,1,5,257,513,0.015545673522327219,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,16,2,5,230,1602,0.019152766786816038,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,16,3,5,222,2071,0.017635890520588008,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,16,4,5,254,1606,0.010428859691552621,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,16,5,5,203,1217,0.00970573291726318,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,16,6,5,364,1812,0.030660278623663707,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,17,0,5,493,2661,0.041905541661695175,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,17,1,5,230,445,0.01652173913043478,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,17,2,5,254,3546,0.00860870891803684,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,17,3,5,214,2251,0.007219167440075285,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,17,4,5,229,1753,0.013867883731307266,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,17,5,5,180,1052,0.00825143913511367,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,17,6,5,374,1688,0.0297781197356997,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,18,0,5,503,2420,0.017812366329674145,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,18,1,5,261,519,0.017154716292647327,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,18,2,5,235,3490,0.021051016249783474,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,18,3,5,196,2218,0.015203144378369872,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,18,4,5,244,2109,0.011827667396426312,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,18,5,5,192,1005,0.007447276625704044,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,18,6,5,316,1497,0.01664459227202401,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,19,0,5,490,2415,0.019044937182117947,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,19,1,5,311,566,0.026795284030010715,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,19,2,5,264,3424,0.02555176240712837,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,19,3,5,251,2034,0.029896749560567915,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,19,4,5,226,1940,0.020056584443155903,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,19,5,5,187,1040,0.012519800343625724,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,19,6,5,359,1624,0.02513827658454794,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,20,0,5,503,2445,0.019314525333542464,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,20,1,5,291,537,0.01168384879725086,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,20,2,5,255,3226,0.02781687627083595,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,20,3,5,233,2053,0.024290251368976647,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,20,4,5,248,1794,0.01460363232858222,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,20,5,5,182,1019,0.014350248541243171,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,20,6,5,375,2458,0.01271216727048901,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,21,0,5,493,2197,0.026111276714822374,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,21,1,5,272,460,0.02389705882352941,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,21,2,5,237,2141,0.02159446439113809,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,21,3,5,252,1863,0.021290877816606952,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,21,4,5,214,1513,0.022523383522843023,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,21,5,5,156,834,0.0071581589800213275,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,21,6,5,341,1690,0.008976330538057001,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,22,0,5,388,1563,0.016228479093958557,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,22,1,5,221,370,0.00980392156862745,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,22,2,5,203,1279,0.006631406888173234,0.0,2.0,10.0
chamber_hour_weekday_bucket,,house,22,3,5,191,1235,0.01789892040208297,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,22,4,5,156,1043,0.00737868383810883,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,22,5,5,138,541,0.03232137291569269,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,22,6,5,248,1007,0.02504866920632321,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,23,0,5,272,806,0.020673539023452515,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,23,1,5,130,175,0.007692307692307693,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,23,2,5,151,629,0.009243576497688047,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,23,3,5,107,737,0.007003370222530296,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,23,4,5,112,565,0.004609955257158057,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,23,5,5,94,328,0.020314083080040526,0.0,1.0,10.0
chamber_hour_weekday_bucket,,house,23,6,5,173,479,0.0197495183044316,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,0,0,5,136,319,0.01838235294117647,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,0,1,5,110,155,0.013636363636363636,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,0,2,5,80,224,0.05355508870214752,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,0,3,5,103,593,0.027574496700710292,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,0,4,5,71,402,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,0,5,5,67,158,0.025513458349279244,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,0,6,5,42,131,0.07175324675324675,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,1,0,5,84,175,0.013736263736263734,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,1,1,5,63,69,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,1,2,5,56,112,0.022959183673469385,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,1,3,5,67,319,0.016223231667748216,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,1,4,5,54,253,0.020128824476650563,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,1,5,5,41,83,0.012195121951219513,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,1,6,5,29,69,0.012539184952978056,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,2,0,5,56,112,0.011621315192743762,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,2,1,5,56,75,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,2,2,5,39,79,0.034188034188034185,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,2,3,5,39,226,0.01606467559152981,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,2,4,5,33,186,0.00937950937950938,0.0,3.0,10.0
chamber_hour_weekday_bucket,,senate,2,5,5,36,63,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,2,6,5,30,62,0.03333333333333333,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,3,0,5,61,154,0.023224043715846996,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,3,1,5,52,64,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,3,2,5,34,96,0.007352941176470588,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,3,3,5,48,335,0.002908085430968726,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,3,4,5,38,201,0.0035087719298245615,0.0,2.0,10.0
chamber_hour_weekday_bucket,,senate,3,5,5,29,64,0.04022988505747126,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,3,6,5,23,53,0.0,0.0,2.0,10.0
chamber_hour_weekday_bucket,,senate,4,0,5,83,234,0.00963855421686747,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,4,1,5,65,99,0.10256410256410257,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,4,2,5,49,175,0.0055658627087198514,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,4,3,5,66,648,0.0016133557800224467,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,4,4,5,50,398,0.0013333333333333333,0.0,2.0,10.0
chamber_hour_weekday_bucket,,senate,4,5,5,37,74,0.0,0.0,1.0,10.0
chamber_hour_weekday_bucket,,senate,4,6,5,23,65,0.008695652173913044,0.0,2.0,10.0
chamber_hour_weekday_bucket,,senate,5,0,5,160,580,0.014187728290326381,0.0,1.0,10.0
